Time(s):,Sensor1x:,Sensor1y:,Sensor1z:,Sensor2x:,Sensor2y:,Sensor2z:,Sensor3x:,Sensor3y:,Sensor3z:,Sensor4x:,Sensor4y:,Sensor4z:
59.71,2,22,-4,-2,17,-19,10,17,-15,3,17,-19
59.74,2,15,-7,3,19,-22,5,20,-15,8,17,-19
59.78,6,15,-10,-2,22,-12,5,20,-15,0,17,-19
59.81,0,19,4,3,17,-16,8,20,-15,0,19,-11
59.85,4,19,-7,3,19,-12,0,22,-12,5,19,-8
59.89,0,15,-7,-2,22,-12,3,22,-12,-2,19,-11
59.93,2,15,-10,-4,22,-19,0,24,-15,0,22,-15
59.97,2,19,0,-2,17,-12,3,24,-19,0,24,-11
60.00,2,17,-4,5,19,-19,3,22,-19,5,22,-15
60.04,2,22,-4,-4,19,-19,5,22,-15,3,22,-15
60.08,4,22,-4,-2,19,-12,3,22,-8,-2,24,-15
60.11,4,15,8,-2,19,-12,3,17,-19,5,24,-19
60.15,4,22,-7,0,19,-12,3,22,-15,3,19,-11
60.19,2,22,-4,3,22,-16,5,22,-15,-2,22,-15
60.23,0,19,-10,3,19,-8,3,24,-15,5,24,-15
60.27,0,19,-4,-2,17,-16,3,22,-15,3,19,-19
60.32,2,17,0,0,22,-22,5,24,-15,3,24,-15
60.36,2,17,-4,0,22,-16,5,27,-19,3,17,-15
60.39,2,17,-10,0,22,-8,8,22,-12,5,19,-11
60.43,2,22,-7,-2,19,-16,5,20,-15,5,22,-15
60.47,2,24,-4,3,26,-19,3,20,-15,0,24,-15
60.51,4,19,-4,-2,19,-16,8,22,-19,3,19,-15
60.54,-2,19,-7,3,19,-16,8,24,-23,-2,22,-15
60.58,6,19,4,0,24,-16,3,20,-19,3,22,-8
60.62,4,19,0,-2,19,-19,3,24,-12,5,19,-15
60.65,2,15,4,-7,17,-12,3,17,-19,-2,22,-11
60.69,-2,22,4,-7,14,-16,0,12,-8,-7,17,-8
60.73,-10,7,4,-12,10,-12,-4,12,-4,-9,10,-11
60.77,-10,12,12,-12,10,-12,-7,12,-15,-9,14,-8
60.80,-14,15,0,-16,10,-8,-4,12,-8,-9,12,-11
60.84,-19,10,8,-14,12,-16,-4,10,-8,-12,14,-8
60.88,-14,15,-7,-12,12,-16,-9,12,-8,-9,12,-15
60.91,-7,10,0,-9,14,-8,-4,12,-23,-9,19,-11
60.95,-7,17,-4,-4,14,-22,-4,17,-19,-4,14,-15
60.98,-5,17,-7,-7,17,-19,-7,20,-12,-4,19,-19
61.02,-5,17,-4,-4,14,-19,-2,17,-19,-2,14,-15
61.05,-2,17,-7,-7,17,-16,0,17,-15,3,14,-23
61.09,-2,15,-7,-7,17,-19,3,20,-15,0,19,-15
61.12,-5,17,-14,-7,10,-16,-4,20,-15,-4,14,-11
61.16,-2,17,-4,-7,19,-16,3,20,-19,-4,14,-19
61.20,-2,19,-10,-4,14,-12,3,17,-15,5,19,-15
61.24,-5,17,-7,-2,17,-19,8,17,-15,0,22,-19
61.27,4,19,-7,3,17,-22,8,17,-15,0,17,-23
61.31,2,19,-10,0,19,-12,5,15,-23,3,24,-19
61.35,0,17,-14,0,17,-16,5,20,-19,0,19,-15
61.38,2,22,0,0,17,-19,8,20,-15,3,22,-11
61.42,-2,15,-4,-9,17,-12,0,17,-8,0,14,-19
61.46,-7,15,4,-12,12,-8,-4,17,-4,-4,14,-8
61.49,-10,10,4,-16,7,-16,-2,12,-4,-12,10,-8
61.53,-14,7,-4,-19,10,-4,-9,12,-12,-9,7,-8
61.57,-17,10,-4,-16,7,-8,-9,10,-12,-14,10,-8
61.60,-12,10,0,-14,10,-8,-4,10,-4,-7,10,-15
61.64,-2,12,-7,-7,17,-8,0,17,-19,-4,19,-11
61.68,2,19,0,0,19,-22,5,24,-15,3,19,-15
61.71,0,17,-10,-2,19,-22,5,22,-12,0,19,-15
61.75,-2,19,-7,-2,14,-22,3,20,-19,3,14,-15
61.79,-2,17,-7,0,17,-16,5,17,-15,0,17,-15
61.83,2,12,-10,0,17,-12,3,20,-19,3,17,-15
61.86,0,15,0,-2,17,-22,8,20,-12,0,14,-19
61.90,0,17,-7,-4,19,-19,3,17,-19,3,17,-15
61.94,6,15,-7,-4,17,-16,5,12,-15,5,17,-15
61.97,0,15,-10,-2,14,-16,5,15,-19,3,17,-23
62.01,-5,15,-7,-2,17,-16,3,22,-19,0,17,-19
62.05,0,15,-10,-4,14,-19,8,15,-12,0,17,-15
62.08,0,15,-4,3,14,-19,5,15,-15,10,17,-15
62.11,0,15,-10,-2,14,-16,0,15,-15,3,17,-19
62.15,0,15,-4,-2,19,-16,3,22,-23,3,17,-23
62.19,0,17,-4,3,19,-16,5,17,-19,0,22,-19
62.22,-2,17,-7,-2,17,-12,-2,15,-19,0,14,-11
62.26,-2,17,-7,0,14,-22,5,15,-12,5,14,-19
62.30,0,12,-4,-2,12,-22,5,17,-19,5,14,-19
62.34,-2,12,4,-4,14,-19,8,15,-15,0,17,-19
62.37,-2,12,-10,-4,14,-12,5,15,-15,0,17,-15
62.41,2,15,-4,-2,17,-16,3,17,-23,-2,17,-15
62.45,0,17,-10,-2,17,-16,3,17,-19,3,17,-15
62.48,-2,17,-10,0,17,-16,5,17,-19,3,12,-15
62.52,0,15,-7,-4,19,-16,3,15,-19,5,14,-15
62.56,0,15,-10,0,14,-19,8,22,-19,0,19,-23
62.59,-2,19,-7,-2,14,-19,3,17,-19,0,14,-19
62.63,0,17,-4,-4,17,-19,5,17,-23,-2,17,-19
62.67,2,17,-4,-4,14,-19,5,20,-15,-2,19,-15
62.70,0,22,-4,-4,14,-19,3,17,-23,3,17,-19
62.74,2,17,-4,-7,17,-16,8,17,-19,3,19,-19
62.78,2,15,-14,-2,19,-16,3,20,-19,-2,17,-19
62.81,-5,12,-4,-4,17,-16,8,17,-19,0,19,-23
62.85,0,19,-4,-2,19,-16,3,17,-19,3,17,-23
62.89,0,17,-7,-4,17,-22,0,20,-23,-2,22,-15
62.92,0,12,-7,-2,14,-16,5,15,-15,0,17,-19
62.96,-2,17,-4,0,19,-19,8,17,-12,0,17,-19
63.00,-7,15,-4,0,22,-19,8,20,-15,0,19,-11
63.04,0,17,-7,-2,17,-19,3,17,-15,0,17,-11
63.07,-2,19,-7,0,17,-16,5,20,-27,0,17,-15
63.11,2,17,0,-2,19,-16,5,20,-27,-2,19,-15
63.15,-2,17,-10,-4,17,-16,8,20,-15,-2,19,-19
63.18,-2,17,-4,-4,22,-19,3,17,-8,0,22,-15
63.22,-5,19,-10,-4,14,-16,0,20,-15,0,17,-19
63.25,2,19,-7,-2,17,-19,0,17,-19,0,19,-15
63.29,0,19,-4,-4,19,-16,3,22,-15,3,19,-19
63.33,0,19,-4,-4,19,-19,5,20,-19,0,14,-15
63.36,0,17,-14,-2,17,-22,0,17,-23,0,22,-19
63.40,-2,17,-4,-2,17,-12,3,15,-23,0,22,-15
63.44,-2,15,-4,-4,22,-22,0,17,-19,0,19,-19
63.47,0,22,-4,0,19,-16,3,17,-15,3,19,-19
63.51,0,24,0,-2,19,-12,5,22,-19,3,22,-15
63.55,2,19,-7,0,17,-19,8,20,-12,0,19,-19
63.58,-2,17,-7,-2,17,-12,5,24,-15,3,17,-11
63.62,2,24,-4,-2,19,-19,5,22,-15,3,19,-23
63.66,-5,19,-7,-4,19,-22,3,22,-15,-2,19,-15
63.69,-2,19,-4,0,22,-12,0,20,-15,0,17,-23
63.73,0,17,-10,-2,12,-16,5,20,-19,-2,17,-8
63.77,2,17,-4,-9,22,-19,0,20,-15,-2,17,-8
63.80,-2,19,-10,0,14,-26,3,20,-19,-4,22,-23
63.84,0,15,-10,-4,17,-22,5,22,-19,0,17,-15
63.88,2,17,-7,-2,17,-8,5,17,-19,0,19,-15
63.92,2,17,-7,-4,24,-12,-2,17,-19,3,14,-19
63.95,2,19,-7,-4,19,-22,3,20,-15,-4,14,-15
63.99,0,17,-14,-4,14,-19,0,20,-19,8,19,-11
64.02,-2,19,-4,-4,14,-19,3,20,-12,3,17,-19
64.06,-2,17,-7,-4,17,-19,5,17,-19,-2,17,-15
64.10,0,17,-10,0,17,-19,5,17,-15,3,14,-19
64.14,0,17,-4,-4,19,-22,5,20,-19,-2,17,-19
64.17,0,19,-10,-2,19,-19,5,20,-15,0,22,-11
64.21,0,19,-10,-4,17,-22,5,24,-19,0,19,-15
64.25,0,19,0,-4,17,-19,-2,15,-15,-2,17,-15
64.28,2,17,-4,-4,17,-19,3,17,-15,3,17,-15
64.32,-2,17,-7,-2,17,-19,3,22,-19,0,17,-15
64.36,0,17,-10,-2,17,-19,3,15,-31,5,19,-19
64.39,-2,17,-10,-4,17,-19,3,17,-19,5,17,-19
64.43,0,17,0,-2,14,-12,0,20,-23,0,19,-15
64.47,-2,15,-4,-2,17,-22,5,20,-23,0,19,-19
64.50,-2,17,-10,0,19,-16,-2,22,-23,0,19,-19
64.54,-2,19,-7,-4,17,-26,5,17,-19,0,17,-15
64.58,2,17,-7,-4,17,-26,3,20,-23,3,14,-19
64.61,0,17,-4,-4,19,-16,3,17,-23,3,22,-15
64.65,-2,19,-4,0,19,-19,5,17,-12,5,17,-15
64.69,0,17,-7,3,17,-19,3,15,-19,0,19,-15
64.72,-2,17,-4,-4,19,-19,0,17,-19,-2,14,-15
64.76,2,15,-4,-7,14,-22,5,17,-23,0,14,-15
64.80,0,19,-7,-4,19,-16,10,17,-19,-7,17,-15
64.83,-5,15,-7,3,14,-16,5,15,-19,5,19,-15
64.87,0,17,-4,-2,14,-22,10,17,-23,-2,17,-11
64.91,0,17,-7,3,19,-22,5,17,-19,3,14,-19
64.95,0,17,-14,0,17,-19,0,20,-19,3,14,-23
64.98,4,15,-7,-2,12,-19,3,17,-15,-4,17,-15
65.02,0,17,-10,0,14,-22,3,17,-19,0,14,-19
65.06,0,17,-10,-4,19,-8,3,17,-19,0,19,-15
65.09,-2,15,-4,-2,14,-19,5,20,-15,3,14,-19
65.13,-2,19,-18,3,17,-22,-2,20,-15,3,14,-23
65.17,-2,12,-7,-4,14,-12,8,20,-19,3,14,-15
65.20,-5,17,-7,3,14,-19,5,20,-19,8,17,-11
65.24,-5,17,-10,-7,19,-19,3,17,-19,0,17,-15
65.28,-2,19,-4,0,17,-12,3,20,-23,3,14,-19
65.31,2,17,-4,0,14,-22,3,15,-19,3,17,-19
65.35,2,15,-7,0,19,-22,5,17,-23,3,14,-19
65.39,2,15,-7,-2,19,-19,3,20,-23,5,17,-15
65.43,2,19,-4,0,19,-12,5,17,-19,5,19,-23
65.46,0,17,-4,0,19,-19,3,17,-23,3,19,-19
65.50,0,17,-7,-2,19,-22,3,17,-19,5,14,-19
65.53,0,17,-10,-4,19,-22,3,17,-27,0,22,-15
65.57,0,17,-7,0,19,-19,5,17,-27,5,14,-19
65.61,-2,15,-7,-2,14,-19,5,20,-19,3,17,-15
65.64,-2,17,-10,0,19,-16,8,17,-23,3,14,-19
65.68,0,17,-10,-2,14,-19,5,15,-15,0,17,-23
65.72,0,19,0,0,17,-8,5,15,-19,0,17,-23
65.76,0,15,-4,-2,19,-22,3,20,-19,0,14,-8
65.79,4,15,-4,-4,19,-19,5,17,-23,3,19,-15
65.83,-2,17,-4,0,17,-22,3,15,-23,3,14,-15
65.87,2,19,-4,-4,14,-22,5,17,-23,0,17,-19
65.90,0,19,-10,0,17,-19,5,20,-23,5,17,-15
65.94,-2,15,-7,-2,19,-22,3,17,-23,0,19,-19
65.98,2,19,-7,-4,14,-19,5,15,-27,3,14,-23
66.01,2,15,-10,-4,17,-19,3,12,-19,0,17,-23
66.05,0,12,-10,-2,14,-12,0,17,-19,5,19,-19
66.09,-2,15,-4,-2,14,-19,5,17,-15,3,17,-19
66.12,-2,19,-10,-2,17,-16,0,15,-12,3,17,-23
66.16,-2,19,-7,-2,17,-19,0,20,-19,3,14,-15
66.20,0,15,-7,0,12,-19,8,20,-19,3,22,-15
66.23,-2,17,-10,-2,17,-19,5,17,-15,5,17,-19
66.27,2,15,-7,0,12,-16,5,20,-23,0,22,-19
66.31,4,17,-7,-7,17,-19,3,15,-15,5,14,-19
66.34,0,12,-7,-2,17,-22,5,15,-15,0,19,-23
66.38,2,15,-10,-2,19,-16,5,20,-23,5,17,-19
66.42,-2,17,-4,-2,14,-19,5,17,-19,3,19,-19
66.45,0,15,-7,0,14,-16,3,17,-19,0,19,-19
66.49,0,19,0,-2,17,-16,8,20,-15,3,17,-15
66.53,2,15,-7,3,19,-19,3,20,-23,0,14,-15
66.57,2,15,-10,-4,14,-16,8,20,-19,0,19,-15
66.60,0,17,-4,0,14,-19,3,17,-19,5,17,-15
66.64,4,15,-7,-2,14,-12,8,20,-19,3,19,-19
66.68,-2,15,-4,-2,17,-16,0,20,-19,0,17,-19
66.71,-2,17,-4,-4,14,-19,5,17,-19,3,17,-23
66.75,-2,19,-4,-7,17,-19,3,17,-15,3,14,-19
66.79,0,17,-14,-4,17,-19,3,20,-19,3,14,-23
66.82,2,15,-4,-4,19,-19,8,20,-23,0,14,-15
66.86,4,19,-10,-2,14,-19,5,20,-27,5,17,-11
66.90,0,17,-14,-4,17,-16,5,15,-15,3,14,-15
66.93,2,15,-7,-2,17,-16,0,17,-15,3,17,-11
66.97,-2,17,-7,-4,14,-19,3,17,-15,3,14,-23
67.01,0,17,-10,-4,19,-19,3,15,-12,3,17,-19
67.04,-2,12,-7,-2,14,-22,0,15,-23,-2,17,-15
67.08,-2,10,0,-7,17,-16,3,12,-15,-2,10,-15
67.12,-10,12,4,-12,14,-16,-4,15,-12,-9,10,-11
67.15,-12,10,4,-14,7,-16,-4,12,-12,-12,12,-4
67.19,-17,7,4,-16,5,-4,-12,12,-12,-9,12,-8
67.22,-17,7,-4,-19,10,-12,-14,12,-12,-14,12,-11
67.26,-14,5,-4,-14,10,-8,-7,15,-15,-12,10,-8
67.30,-12,15,-4,-12,12,-12,-2,12,-19,-9,14,-11
67.33,-5,12,-4,-9,19,-19,-2,15,-19,-2,12,-11
67.37,-2,7,-10,-2,14,-22,8,15,-23,0,14,-23
67.40,-2,17,-7,-2,17,-22,3,15,-19,3,17,-19
67.44,2,19,-7,-4,17,-26,3,17,-23,0,17,-23
67.47,0,17,-10,-7,10,-12,3,15,-23,-2,19,-19
67.51,0,12,-7,-7,22,-12,3,17,-27,-2,17,-15
67.55,-2,15,-10,-4,19,-22,5,17,-19,-4,17,-19
67.59,-5,19,0,-4,17,-22,-2,17,-19,0,17,-15
67.62,-2,15,-7,-4,17,-19,-2,15,-23,-2,17,-23
67.66,0,12,-14,-9,14,-19,-2,17,-27,-4,17,-19
67.69,-2,15,-10,-7,17,-16,0,20,-19,-2,14,-19
67.73,-7,17,-10,-14,14,-19,0,17,-19,-2,17,-15
67.76,-7,17,-10,-4,14,-19,0,15,-23,-2,14,-19
67.80,-7,15,-4,-4,14,-22,-2,12,-19,-4,14,-19
67.84,4,17,-10,-9,19,-19,0,15,-23,-2,14,-19
67.87,2,17,-4,-9,19,-16,3,20,-12,-2,14,-15
67.91,2,17,-7,-4,14,-22,0,17,-19,0,14,-19
67.94,0,12,-10,-4,17,-16,3,20,-19,-2,14,-11
67.98,-2,12,-7,-2,17,-19,0,17,-19,0,17,-19
68.02,0,17,-10,-4,14,-16,-2,15,-19,-4,14,-19
68.06,-2,15,-7,-2,14,-22,0,15,-19,-4,17,-11
68.09,-7,15,-14,-9,12,-26,3,15,-27,0,12,-19
68.12,-2,19,-4,-4,19,-12,-2,17,-15,0,17,-15
68.16,0,17,-7,-9,14,-22,-2,17,-19,3,12,-19
68.20,-2,12,-7,-4,14,-19,-2,17,-23,0,17,-23
68.24,0,15,-7,-9,17,-12,0,17,-23,-2,17,-19
68.27,-2,19,-10,-7,12,-8,0,17,-19,0,14,-19
68.31,-5,10,-7,-4,12,-16,0,15,-19,0,14,-19
68.35,-2,17,-10,-4,17,-19,0,15,-23,0,19,-15
68.38,0,12,-7,-7,12,-19,3,10,-19,0,14,-19
68.41,-5,12,-10,-4,17,-19,0,12,-19,0,17,-19
68.45,0,15,-10,-4,14,-16,-2,17,-15,-2,14,-15
68.49,0,12,0,-7,17,-19,3,15,-23,-4,12,-19
68.53,0,12,-7,-7,12,-19,0,17,-15,-2,14,-23
68.56,-5,15,-10,-7,17,-16,0,15,-19,0,14,-11
68.59,-5,17,-14,-4,17,-19,0,17,-19,-2,17,-19
68.63,-2,15,-10,-4,14,-16,3,20,-15,-2,14,-11
68.67,-2,17,-10,-2,17,-16,0,15,-23,-2,22,-19
68.71,0,17,-7,-4,14,-19,0,20,-15,-4,17,-15
68.74,-5,17,-14,-4,17,-16,-4,17,-19,-2,14,-23
68.77,-5,17,-10,-4,19,-22,0,20,-27,0,12,-19
68.81,-2,15,-10,-7,17,-26,0,17,-19,3,17,-15
68.85,-5,15,-10,-7,17,-16,0,17,-15,-2,12,-23
68.89,-5,12,-4,-9,17,-16,0,15,-15,-4,17,-19
68.92,-5,15,-7,-7,19,-16,-2,20,-15,-7,14,-15
68.96,-2,12,-10,-7,14,-22,3,15,-19,-2,17,-23
68.99,0,15,-7,-4,14,-16,-2,17,-15,0,17,-23
69.03,0,17,-7,-7,19,-19,0,20,-23,-2,22,-19
69.07,-7,15,0,0,14,-22,-2,17,-19,-2,17,-15
69.10,0,17,-10,-4,14,-19,0,17,-15,0,14,-15
69.14,0,17,-7,-7,19,-12,0,10,-19,-4,19,-19
69.17,-5,12,-7,-7,17,-19,0,17,-19,0,14,-19
69.21,-2,17,-4,-2,14,-16,0,15,-23,-2,17,-15
69.25,-2,10,-4,-4,14,-30,3,20,-19,3,12,-19
69.28,0,10,-7,-7,19,-22,0,22,-27,-4,14,-23
69.31,-2,15,-14,-2,17,-19,-2,20,-19,-4,17,-15
69.35,-5,17,-10,-9,17,-19,5,20,-19,3,12,-19
69.39,-2,19,-4,-7,17,-19,3,22,-23,0,14,-19
69.43,4,15,-14,-7,19,-16,0,15,-27,0,17,-19
69.46,0,15,-10,-7,19,-19,3,12,-23,0,17,-19
69.50,-2,17,-10,-7,19,-22,3,17,-19,-2,17,-15
69.53,0,15,-10,-7,14,-22,-2,15,-27,-2,14,-23
69.57,-7,12,-4,-9,10,-19,-4,20,-19,-7,14,-15
69.60,-10,7,0,-16,10,-8,-12,10,-12,-4,12,-11
69.64,-10,10,0,-19,10,-12,-2,12,-8,-9,12,-8
69.68,-12,7,0,-14,7,-4,-12,10,-8,-12,10,-4
69.71,-12,7,0,-12,14,-8,-7,12,-8,-9,12,-15
69.75,-10,15,-7,-7,12,-8,0,15,-15,0,17,-8
69.79,2,17,-10,-2,17,-19,8,22,-19,0,17,-15
69.82,6,17,-10,0,14,-26,10,20,-27,8,14,-15
69.86,4,19,-10,0,17,-16,5,17,-19,8,22,-11
69.90,4,17,-7,0,19,-19,5,17,-19,5,22,-19
69.93,0,19,-7,0,17,-26,5,20,-27,3,19,-19
69.96,4,12,0,0,14,-22,5,20,-19,3,19,-19
70.00,4,17,-7,-2,12,-22,8,20,-19,5,22,-19
70.04,0,10,-7,-2,19,-19,3,20,-23,3,19,-19
70.08,2,12,-7,-2,14,-16,5,17,-19,3,19,-23
70.11,4,15,0,-2,17,-12,8,22,-19,0,19,-15
70.15,2,15,-14,-4,17,-19,3,22,-23,3,17,-15
70.19,2,17,-10,-2,12,-19,5,20,-23,5,19,-27
70.23,2,17,-4,3,17,-22,5,22,-19,0,19,-19
70.26,2,15,-4,0,19,-26,5,22,-19,5,19,-23
70.30,2,17,-7,5,19,-26,3,17,-15,5,14,-23
70.33,2,17,-7,3,12,-22,10,17,-23,3,22,-19
70.37,4,22,-10,0,19,-16,5,22,-19,3,19,-19
70.41,4,12,-10,0,14,-19,3,20,-19,3,24,-19
70.44,4,17,-7,0,19,-26,5,17,-19,0,19,-19
70.48,2,17,-4,5,17,-19,3,15,-27,3,19,-19
70.52,4,15,-10,-2,19,-16,3,20,-23,5,17,-23
70.55,2,15,0,3,17,-16,0,17,-19,5,19,-15
70.59,4,17,-7,3,19,-16,10,20,-23,3,19,-15
70.63,4,24,0,0,22,-19,10,20,-15,8,19,-19
70.67,4,15,-7,-2,14,-16,8,17,-19,5,17,-23
70.70,4,19,-14,3,17,-22,8,22,-19,3,17,-23
70.74,2,17,-10,3,17,-19,8,17,-19,5,19,-19
70.78,4,17,-4,0,17,-22,5,17,-23,0,19,-19
70.81,0,17,-4,-4,19,-19,8,20,-19,3,19,-23
70.85,-5,15,0,-9,12,-12,0,17,-15,-4,14,-11
70.89,-12,10,-4,-14,14,-8,-4,12,-8,-7,14,-8
70.92,-12,10,-4,-16,12,-8,-7,12,-12,-12,10,-11
70.96,-12,7,8,-16,10,-16,-7,10,-15,-9,10,-8
70.99,-14,7,4,-14,10,-16,-7,12,-15,-12,7,-15
71.03,-14,7,-7,-12,10,-19,-7,8,-19,-4,12,-15
71.06,-10,15,-10,-12,10,-19,-9,15,-23,-7,12,-11
71.10,0,15,-10,-2,14,-19,0,15,-23,-4,17,-23
71.13,-7,15,-10,-7,17,-22,3,17,-27,-7,12,-23
71.17,-5,15,-7,-4,19,-16,0,15,-23,-4,12,-15
71.21,-5,12,-7,-12,12,-26,-4,15,-23,-2,12,-19
71.24,-5,12,-7,-4,12,-19,-7,8,-27,-9,17,-19
71.27,-7,10,-10,-7,17,-16,-2,15,-23,-2,14,-19
71.31,-10,15,-7,-7,17,-22,-2,15,-23,-7,19,-19
71.34,-2,10,-14,-12,14,-26,3,20,-23,-4,17,-15
71.38,-7,12,-7,-12,14,-12,-2,17,-23,-9,12,-15
71.41,-7,17,-7,-9,12,-12,-4,15,-19,-7,22,-19
71.45,-7,17,0,-9,14,-19,-2,15,-27,-7,14,-19
71.49,-10,10,-7,-12,12,-26,-2,17,-15,-9,14,-15
71.52,-10,17,-4,-14,14,-19,-2,15,-19,-4,12,-15
71.56,-10,10,-10,-12,12,-16,-9,10,-23,-7,12,-15
71.59,-14,10,-4,-19,7,-16,-4,10,-19,-12,7,-11
71.63,-17,0,4,-21,0,-4,-12,8,-19,-16,2,0
71.66,-17,3,4,-24,2,-12,-14,5,-12,-14,7,-8
71.70,-17,7,4,-21,7,-12,-14,10,-12,-16,10,-8
71.74,-10,12,4,-14,14,-12,-7,12,-15,-4,12,-19
71.77,-5,15,-4,-4,19,-12,-2,17,-15,0,10,-11
71.83,-2,17,-4,-7,17,-16,-4,20,-15,-2,17,-19
71.86,-2,17,-4,-4,17,-12,-4,20,-19,0,17,-15
71.90,-7,15,-10,-7,17,-26,0,20,-12,-4,19,-23
71.93,-2,12,0,-9,12,-19,-2,17,-23,-2,17,-19
71.97,-5,12,4,-7,17,-16,0,17,-19,0,14,-11
72.01,-5,15,-7,-9,14,-16,-4,22,-4,-2,17,-19
72.04,-2,15,0,-7,17,-22,-4,22,-19,-4,19,-15
72.08,0,17,-7,-9,14,-19,-2,20,-23,-2,17,-11
72.12,-7,17,-7,-4,19,-19,3,12,-19,-7,17,-19
72.16,-2,12,-4,-4,17,-19,0,12,-15,-4,19,-15
72.19,-5,19,-7,-4,17,-19,-2,20,-23,0,12,-23
72.22,0,17,-4,-7,17,-12,-4,17,-19,-4,19,-19
72.26,-5,15,-4,-7,14,-16,-4,20,-15,-4,17,-11
72.30,-2,15,0,-9,14,-19,0,15,-27,-2,14,-15
72.33,-2,17,-7,-9,12,-19,0,15,-23,0,19,-15
72.37,-2,17,-4,-2,14,-22,-2,15,-12,-2,17,-11
72.41,-2,15,-4,-4,14,-19,0,15,-19,-4,14,-8
72.45,0,12,-4,-9,17,-22,3,20,-19,-2,17,-11
72.48,-5,17,-10,-7,17,-26,-2,22,-15,-2,17,-15
72.51,-2,15,0,-2,14,-22,0,17,-15,-4,17,-23
72.55,-7,15,-10,-9,14,-16,0,22,-19,-2,14,-15
72.59,-2,19,-7,-4,19,-12,-2,17,-15,-4,17,-19
72.63,-2,15,-4,-12,17,-16,3,17,-27,0,12,-19
72.66,-2,17,-10,-7,19,-26,3,17,-19,-7,19,-19
72.70,-10,17,-7,-4,14,-19,0,17,-15,5,17,-19
72.73,-5,17,-7,-7,19,-12,-2,15,-15,-2,19,-15
72.77,-2,19,-10,-4,14,-22,-2,20,-19,-4,17,-23
72.81,-2,17,-7,-7,19,-12,-2,17,-19,-4,17,-11
72.84,-2,12,-4,-12,19,-19,-7,17,-19,-7,14,-15
72.88,-14,7,-7,-12,12,-8,-4,15,-19,-9,12,-11
72.91,-7,12,-7,-14,7,-8,-4,15,-15,-12,14,-19
72.94,-12,12,-4,-12,10,-19,-7,15,-12,-7,12,-11
72.98,-7,12,-4,-9,14,-16,-2,20,-23,-2,14,-11
73.01,-2,15,0,-7,14,-12,-2,17,-19,0,19,-19
73.05,-5,17,-7,-4,22,-19,0,22,-19,0,22,-15
73.09,-2,19,-4,-4,19,-19,3,22,-23,5,17,-19
73.12,-5,22,-10,-2,19,-16,0,20,-23,0,22,-19
73.16,2,19,-10,-2,22,-19,3,20,-23,5,19,-19
73.19,-5,17,-10,-7,22,-22,0,20,-27,-2,22,-23
73.23,0,19,-14,0,19,-19,8,20,-19,0,19,-19
73.27,0,19,-7,-2,22,-19,0,20,-19,3,19,-19
73.30,0,17,-4,-2,19,-22,0,15,-23,5,17,-19
73.34,2,17,-18,-2,17,-26,0,20,-27,-2,19,-15
73.38,2,19,-10,-4,19,-26,3,20,-19,3,19,-19
73.42,0,19,-10,-2,22,-16,0,22,-15,-2,19,-23
73.45,0,19,-14,-4,19,-22,3,22,-19,5,17,-19
73.48,0,17,-7,-2,22,-19,3,17,-27,0,19,-19
73.52,-5,15,-10,-7,22,-22,0,20,-19,-2,19,-23
73.56,4,17,-7,-4,22,-16,0,20,-19,0,14,-23
73.59,-2,15,-7,-4,17,-22,3,20,-19,3,19,-19
73.63,0,15,-7,0,17,-19,3,17,-27,3,19,-19
73.66,-2,17,-7,-4,19,-19,5,20,-19,0,19,-15
73.70,2,19,-7,0,19,-19,3,17,-23,-2,19,-23
73.74,2,19,-10,-4,19,-19,5,15,-27,0,22,-23
73.77,2,19,-7,-2,17,-19,3,20,-23,0,22,-23
73.81,0,19,-14,0,19,-19,3,17,-19,3,22,-19
73.85,2,19,-7,0,19,-19,5,20,-31,0,22,-15
73.89,2,17,-10,0,17,-22,3,24,-19,0,17,-19
73.92,2,19,-14,-2,22,-16,5,24,-23,-2,22,-23
73.95,2,19,-10,-4,19,-16,5,22,-27,0,19,-19
73.99,0,17,-7,-7,19,-19,5,22,-23,-2,17,-19
74.03,-2,17,-10,0,17,-26,3,22,-27,3,19,-19
74.06,0,19,-7,-2,19,-16,5,22,-19,-4,22,-19
74.10,0,17,-10,-4,22,-22,3,22,-19,3,22,-19
74.14,-2,12,-10,-4,19,-19,3,17,-23,3,14,-23
74.18,2,19,-10,-2,24,-26,5,20,-19,5,19,-15
74.21,0,19,-10,-2,22,-22,3,24,-19,0,22,-19
74.25,2,17,-14,-2,19,-22,3,24,-19,3,22,-19
74.28,0,19,-14,0,19,-22,5,20,-23,3,22,-15
74.32,2,22,-7,-4,26,-22,5,24,-23,-2,24,-23
74.36,-2,17,-4,3,22,-26,0,22,-19,0,17,-15
74.39,2,19,-7,0,14,-19,8,24,-19,0,19,-19
74.43,0,17,-10,-2,19,-19,5,20,-27,0,19,-15
74.47,2,19,-10,-4,19,-19,5,22,-23,0,22,-23
74.50,-5,15,-10,-4,17,-19,0,22,-23,3,19,-15
74.54,-10,17,-4,-9,19,-16,-2,17,-19,-9,17,-11
74.57,-12,12,4,-16,14,-12,-4,12,-12,-7,14,-15
74.61,-12,7,4,-12,10,-12,-7,12,-8,-9,14,-8
74.64,-12,7,-4,-14,12,-12,-9,10,-15,-14,10,-11
74.68,-14,10,-4,-9,12,-12,-14,15,-12,-12,12,-15
